,ww,cps,apcorr,sensitivity,wwperpix,flam
51,8271.777829226194,220.3293962864262,0.9880214206902618,2703432314312787.0,24.472821544404724,3.370594750949672e-15
52,8296.250650770598,230.40263035688125,0.9880214206902618,2832644183377743.5,24.472821544402905,3.3639149282430547e-15
53,8320.723472315001,233.1663519771147,0.9880214206902618,2951960118923049.5,24.472821544404724,3.2666679260642703e-15
54,8345.196293859406,242.4955547834454,0.9880214206902618,3047548654961367.0,24.472821544402905,3.290809407952052e-15
55,8369.669115403809,247.97441487580875,0.9880214206902618,3128717798071777.0,24.47282154440836,3.277857563457897e-15
56,8394.141936948217,249.61347484388193,0.9880214206902618,3212343512354319.5,24.472821544402905,3.213628290515438e-15
57,8418.61475849262,253.2388946232746,0.9880214206902618,3305005507106197.5,24.472821544402905,3.1688947717906204e-15
58,8443.087580037023,260.75117127179055,0.9880214206902618,3413827309284503.0,24.472821544404724,3.1588886394031926e-15
59,8467.560401581428,266.8846124707734,0.9880214206902618,3523911654231968.5,24.472821544404724,3.1321901474414284e-15
60,8492.033223125833,270.7155648734698,0.9880214206902618,3622542444276843.5,24.472821544404724,3.0906465395338894e-15
61,8516.506044670237,276.42951528514845,0.9880214206902618,3707391271989907.0,24.472821544404724,3.083653595602879e-15
62,8540.978866214642,275.2475523408502,0.9880214206902618,3777209010238014.0,24.472821544404724,3.0137140650304298e-15
63,8565.451687759047,292.6654088485121,0.9880214206902618,3827631767861663.5,24.472821544404724,3.1622109672932403e-15
64,8589.924509303451,277.44573333970806,0.9880214206902618,3858448642871753.0,24.472821544404724,2.9738216763529157e-15
65,8614.397330847856,276.06476121254576,0.9880214206902618,3880061121136902.0,24.472821544402905,2.94253747964411e-15
66,8638.87015239226,280.2298267197556,0.9880214206902618,3912181692825488.0,24.472821544404724,2.962408451820096e-15
67,8663.342973936664,273.48388726836225,0.9880214206902618,3972726173427475.0,24.472821544404724,2.8470343625746503e-15
68,8687.815795481069,278.14682398573393,0.9880214206902618,4086576815420022.5,24.472821544404724,2.814906895095375e-15
69,8712.288617025473,286.7655542651571,0.9880214206902618,4240445601784574.5,24.472821544404724,2.796823650974528e-15
70,8736.761438569878,294.7497236440365,0.9880214206902618,4400282139297234.5,24.472821544404724,2.7702724254988262e-15
71,8761.234260114283,301.36402919069997,0.9880214206902618,4525638035410840.0,24.472821544402905,2.753982614142268e-15
72,8785.707081658686,304.411815229806,0.9880214206902618,4617200054794467.0,24.472821544404724,2.726668927099646e-15
73,8810.17990320309,301.66616523076624,0.9880214206902618,4701171724387790.0,24.472821544404724,2.653811571967024e-15
74,8834.652724747495,309.2485948845485,0.9880214206902618,4798462811637255.0,24.472821544404724,2.665355839911693e-15
75,8859.1255462919,309.05165653533203,0.9891759803289735,4908821970354894.0,24.472821544404724,2.6007355170639695e-15
76,8883.598367836305,315.01533375823755,0.9891475262220114,5010994121440534.0,24.472821544404724,2.5969446197202264e-15
77,8908.07118938071,321.4482422511212,0.9891190721150496,5090641333698311.0,24.472821544404724,2.6085906693095297e-15
78,8932.544010925114,321.8027436205804,0.9890906180080876,5167487991840939.0,24.472821544404724,2.572705889153244e-15
79,8957.016832469519,320.26369066050796,0.9890621639011257,5265965302290256.0,24.472821544404724,2.512592615715119e-15
80,8981.489654013923,327.56036881288014,0.9890337097941637,5379166875436459.0,24.472821544402905,2.515829449475532e-15
81,9005.962475558326,327.23172238519385,0.9890052556872017,5469720096229851.0,24.472821544404724,2.471767700330094e-15
82,9030.435297102731,324.8092080279537,0.9889768015802398,5513937114422620.0,24.472821544404724,2.433864386977589e-15
83,9054.908118647136,325.81736247649684,0.9889483474732779,5544342926675185.0,24.472821544404724,2.4280995418114757e-15
84,9079.38094019154,330.54768791784,0.9889198933663157,5605839334565079.0,24.472821544402905,2.436398483370007e-15
85,9103.853761735943,326.57572357693715,0.9888914392593539,5710431880792206.0,24.472821544404724,2.3631009888479455e-15
86,9128.326583280348,334.2739950754371,0.9888629851523919,5836009757143328.0,24.472821544404724,2.366826473992741e-15
87,9152.799404824753,335.7408148890826,0.9888345310454298,5956861216402711.0,24.472821544404724,2.3290509589865406e-15
88,9177.272226369158,333.00395667955064,0.9888060769384679,6073610434712742.0,24.472821544404724,2.265725492175695e-15
89,9201.745047913562,342.6259481256015,0.9887776228315059,6188826955741640.0,24.472821544404724,2.2878589080484073e-15
90,9226.217869457967,347.8163018459977,0.988749168724544,6294800451712937.0,24.472821544404724,2.283483044059493e-15
91,9250.690691002372,346.2787780124758,0.988720714617582,6379056550542902.0,24.472821544404724,2.2434259938315288e-15
92,9275.163512546776,345.4741305272973,0.98869226051062,6452047047193527.0,24.472821544404724,2.2129562554779908e-15
93,9299.636334091181,346.90763977383705,0.988663806403658,6525124146590442.0,24.472821544402905,2.197315434777305e-15
94,9324.109155635584,347.11900042545864,0.988635352296696,6593958998604967.0,24.472821544402905,2.1757648914130483e-15
95,9348.581977179987,346.1224887266383,0.9886068981897341,6654021111660370.0,24.47282154440836,2.1499975423008334e-15
96,9373.054798724395,347.76862196472587,0.9886781644751756,6708944717496162.0,24.472821544402905,2.1423834031378466e-15
97,9397.527620268798,346.5897347807028,0.9887555642252265,6780983098081861.0,24.472821544406543,2.112273011048026e-15
98,9422.000441813205,345.177892547748,0.9888329639752772,6876239689315702.0,24.472821544401086,2.0743640968689185e-15
99,9446.473263357606,345.5596603650857,0.9889103637253279,6975804549801563.0,24.472821544402905,2.046858227419623e-15
100,9470.946084902009,351.1541911815894,0.9889877634753788,7062984553497870.0,24.472821544406543,2.0541617509280336e-15
101,9495.418906446415,346.2111429851411,0.9890651632254295,7141158797269454.0,24.472821544404724,2.002919074097092e-15
102,9519.89172799082,343.8299751180545,0.9891425629754803,7215971528933031.0,24.472821544404724,1.9683666194781057e-15
103,9544.364549535225,346.59634794109394,0.9892199627255311,7291527637593183.0,24.472821544404724,1.9634893080142194e-15
104,9568.83737107963,342.56586278766923,0.9892973624755819,7364591247716525.0,24.472821544404724,1.921252920307645e-15
105,9593.310192624034,345.02159237014644,0.9893747622256326,7442945102057147.0,24.472821544406543,1.9145053677814522e-15
106,9617.78301416844,345.07309734578934,0.9894521619756835,7528886299282094.0,24.472821544402905,1.8927860148062673e-15
107,9642.255835712844,348.89097229510503,0.9895295617257343,7599955644002776.0,24.472821544404724,1.895683622286726e-15
108,9666.728657257248,347.35055456438226,0.989606961475785,7652043869374644.0,24.472821544402905,1.874320090555908e-15
109,9691.201478801651,351.9682476088827,0.9896843612258357,7708439875700478.0,24.472821544404724,1.8851948536293077e-15
110,9715.674300346056,351.46942984311676,0.9897617609758865,7776327562010888.0,24.472821544402905,1.8659426711464733e-15
111,9740.147121890459,352.6602745818042,0.9898391607259374,7856775310273251.0,24.472821544404724,1.8529492855233867e-15
112,9764.619943434864,351.7893042989107,0.9899165604759883,7936528283492083.0,24.472821544404724,1.829655939512522e-15
113,9789.092764979268,348.12087861563987,0.989993960226039,8001829962770398.0,24.472821544402905,1.79566023008367e-15
114,9813.565586523671,348.63225785777365,0.9900713599760896,8045748703358406.0,24.472821544406543,1.7883419475487254e-15
115,9838.038408068078,346.7136756459312,0.9901487597261405,8080002185324135.0,24.472821544406543,1.7708223829556816e-15
116,9862.511229612484,343.0178085716344,0.9900760247208416,8113650202186736.0,24.472821544404724,1.7448086290577834e-15
117,9886.98405115689,346.6238889128556,0.9898597506123595,8149528181560329.0,24.472821544402905,1.755772796009663e-15
118,9911.456872701292,341.03452620008477,0.9896434765038773,8185153468520530.0,24.472821544402905,1.7203179179687623e-15
119,9935.929694245695,341.50737814688625,0.9894272023953952,8227359248086685.0,24.472821544404724,1.7142404553847582e-15
120,9960.4025157901,331.6563656448324,0.9892109282869133,8298543964333967.0,24.472821544406543,1.6508723331088325e-15
121,9984.875337334506,337.2471856002425,0.988994654178431,8410073036548476.0,24.472821544401086,1.6568018820458708e-15
122,10009.348158878907,327.6047355576999,0.988778380069949,8531041943370110.0,24.472821544406543,1.5869567411822065e-15
123,10033.820980423314,332.25514751923896,0.9885621059614671,8621988625369484.0,24.472821544406543,1.5928550996117928e-15
124,10058.29380196772,329.01062907783717,0.988345831852985,8666501771137799.0,24.472821544402905,1.5695426447904712e-15
125,10082.766623512123,328.1272635954513,0.9881295577445028,8669646185751709.0,24.472821544404724,1.5651033065656756e-15
126,10107.239445056528,329.0903274852517,0.9879132836360207,8679147212401343.0,24.472821544402905,1.5683218555642971e-15
127,10131.71226660093,326.6496109128875,0.9876970095275388,8722550064831638.0,24.472821544404724,1.5492834877031275e-15
128,10156.185088145336,329.1073257266064,0.9874807354190567,8790041688523332.0,24.472821544404724,1.5492943588716674e-15
129,10180.65790968974,325.1424771767037,0.9872644613105745,8854606886271190.0,24.472821544404724,1.5198015325607668e-15
130,10205.130731234145,328.6285087314741,0.9870481872020924,8908499806245558.0,24.472821544404724,1.5271379250954825e-15
131,10229.60355277855,330.79241632373055,0.9868319130936103,8976142189852266.0,24.472821544406543,1.5259439858185564e-15
132,10254.076374322956,333.7405741895383,0.9866156389851283,9075348716071844.0,24.472821544402905,1.5230482032342726e-15
133,10278.54919586736,341.0546593459735,0.9863993648766463,9177516439994082.0,24.472821544404724,1.5394372414137937e-15
134,10303.022017411764,336.66763077685994,0.9861830907681641,9275096443369892.0,24.472821544404724,1.5039774804605022e-15
135,10327.494838956169,332.37068875612107,0.9859668166596821,9356167369516662.0,24.472821544404724,1.4722392532333712e-15
136,10351.967660500573,338.9846757919926,0.985761708308656,9398568427960942.0,24.472821544402905,1.4950729043121018e-15
137,10376.440482044976,332.1624683612503,0.9856843085586051,9427698517984004.0,24.472821544402905,1.460572054218838e-15
138,10400.91330358938,331.00042244622927,0.9856069088085544,9442978337134378.0,24.472821544406543,1.4532213585257295e-15
139,10425.386125133786,323.9020606359246,0.9855295090585036,9472226416553670.0,24.472821544402905,1.417777123364134e-15
140,10449.858946678189,331.78038713894773,0.9854521093084528,9520431431883182.0,24.472821544402905,1.445022180225821e-15
141,10474.331768222592,322.51601581821245,0.985374709558402,9553166063812584.0,24.472821544406543,1.3999692739133331e-15
142,10498.804589766998,322.8217442836706,0.9852973098083513,9561139021618012.0,24.472821544406543,1.4002378289600518e-15
143,10523.277411311405,318.11812741492537,0.9852199100583006,9552535544214588.0,24.472821544402905,1.381187158451463e-15
144,10547.750232855808,315.477255530384,0.9851425103082496,9546657938542668.0,24.472821544404724,1.3706721509604942e-15
145,10572.223054400212,310.89494567852597,0.985065110558199,9556246289946820.0,24.472821544402905,1.3495138523627773e-15
146,10596.695875944615,312.71569348549133,0.9849877108081482,9579670818007230.0,24.472821544406543,1.3542044462547805e-15
147,10621.168697489022,308.98704043996634,0.9849103110580972,9641576690687658.0,24.472821544404724,1.3295708260300446e-15
148,10645.641519033426,303.482817213479,0.9848329113080465,9741610484862906.0,24.472821544402905,1.2925779696478678e-15
149,10670.11434057783,307.17028435239996,0.9847555115579957,9846586090579322.0,24.472821544406543,1.2944374041563697e-15
150,10694.587162122236,310.8628489047889,0.9846781118079451,9918437515868334.0,24.472821544402905,1.3006104333572955e-15
151,10719.059983666639,305.7100118337506,0.9846007120578942,9947666604303112.0,24.472821544404724,1.2753936534081408e-15
152,10743.532805211044,305.27603687829657,0.9845233123078434,9962134922441864.0,24.472821544402905,1.2718334651870022e-15
153,10768.005626755446,308.43020254880406,0.9844459125577927,9985841989397602.0,24.472821544406543,1.2820244441591229e-15
154,10792.478448299853,300.0656147932555,0.984368512807742,1.000820514113907e+16,24.472821544402905,1.2445669848997115e-15
155,10816.951269844256,299.66504900610965,0.9842911130576911,1.0025919966951544e+16,24.472821544402905,1.2408070483271296e-15
156,10841.424091388659,294.99091684578326,0.9842137133076403,1.0055227161064764e+16,24.472821544404724,1.217988820661142e-15
157,10865.896912933064,290.55051323830236,0.9842686611414574,1.0108809664902304e+16,24.472821544406543,1.1932293484142444e-15
158,10890.36973447747,287.1901139864681,0.984395006534597,1.0173016796206138e+16,24.472821544406543,1.1718344977518024e-15
159,10914.842556021877,283.24736587507533,0.9845213519277366,1.022019981385577e+16,24.472821544402905,1.150263423830578e-15
160,10939.31537756628,272.92951485364273,0.9846476973208762,1.0241516762500242e+16,24.472821544404724,1.1059138833638945e-15
161,10963.788199110684,275.6302298471133,0.9847740427140159,1.0244419642566614e+16,24.472821544402905,1.1163974891485079e-15
162,10988.261020655087,270.56135821821186,0.9849003881071555,1.023793817610463e+16,24.47282154440836,1.0964199163326241e-15
163,11012.733842199495,277.766587279598,0.9850267335002949,1.0240585928393866e+16,24.472821544401086,1.1251829333547532e-15
164,11037.206663743897,279.9193704826204,0.9851530788934346,1.0260388094600244e+16,24.472821544406543,1.1315699410808603e-15
165,11061.679485288303,276.58582060548804,0.9852794242865741,1.0289982186537122e+16,24.472821544401086,1.1147355005390567e-15
166,11086.152306832704,279.54469002384815,0.9854057696797137,1.0310907202632126e+16,24.472821544404724,1.1242301412998e-15
167,11110.625128377109,278.83317331627285,0.9855321150728534,1.0312790754965858e+16,24.472821544404724,1.1210201292542213e-15
168,11135.097949921514,272.0258233868633,0.9856584604659928,1.0302815148922424e+16,24.472821544404724,1.0945704724165981e-15
169,11159.570771465918,272.55359938889535,0.9857848058591325,1.02916582063687e+16,24.472821544406543,1.097742311209243e-15
170,11184.043593010325,264.9750384803168,0.9859111512522722,1.0287825981090614e+16,24.472821544404724,1.0674794722409306e-15
171,11208.51641455473,268.17616158649474,0.9860374966454117,1.0297565220573892e+16,24.472821544401086,1.079215428403763e-15
172,11232.98923609913,268.66732739909617,0.9861638420385512,1.0314532589880556e+16,24.472821544404724,1.0792751668183488e-15
173,11257.462057643535,268.34243321137234,0.986290187431691,1.0326236819059836e+16,24.472821544406543,1.076610266548262e-15
174,11281.934879187942,266.72356808883194,0.9864165328248305,1.032389381944216e+16,24.472821544406543,1.0702210212076343e-15
175,11306.407700732349,260.36797974877317,0.9865428782179702,1.0327529196061952e+16,24.472821544404724,1.0442178979824675e-15
176,11330.880522276753,254.57782743751827,0.9866692236111096,1.0330779803371148e+16,24.472821544401086,1.020544263631754e-15
177,11355.353343821154,259.9109096323312,0.9880214206902618,1.0165778019679228e+16,24.472821544404724,1.0573858230299725e-15
178,11379.826165365559,247.1962439020832,0.9880214206902618,9627872073649500.0,24.472821544404724,1.0618450641066896e-15
179,11404.298986909964,227.28088243856925,0.9880214206902618,8650555706231496.0,24.472821544404724,1.0865969859557504e-15
180,11428.771808454369,196.36526347980387,0.9880214206902618,7316422761612318.0,24.472821544402905,1.109980805533894e-15
181,11453.244629998771,150.4482653857684,0.9880214206902618,5865546257090791.0,24.472821544404724,1.0607873132832126e-15
182,11477.717451543176,115.91774712197773,0.9880214206902618,4550801195082602.0,24.472821544404724,1.0534445115467245e-15
183,11502.19027308758,87.28889574322565,0.9880214206902618,3559127576215841.0,24.472821544404724,1.014296764784582e-15
184,11526.663094631986,73.31318319299886,0.9880214206902618,2881572120765005.5,24.472821544406543,1.0522094046327003e-15
185,11551.135916176392,55.53368781834802,0.9880214206902618,2344899159934137.5,24.472821544402905,9.794492540507608e-16
186,11575.608737720795,42.77469144557964,0.9880214206902618,1805632158558814.2,24.472821544404724,9.797317914564336e-16
187,11600.0815592652,32.9789592235717,0.9880214206902618,1274705515440079.8,24.472821544404724,1.069982505895066e-15
188,11624.554380809604,18.831647589361733,0.9880214206902618,837452097775422.6,24.472821544404724,9.299892742979977e-16
189,11649.02720235401,12.903547240068992,0.9880214206902618,548004740252634.4,24.472821544404724,9.738103750755148e-16
190,11673.500023898414,6.393635848566078,0.9880214206902618,372132236352221.2,24.472821544406543,7.105590917216439e-16
191,11697.97284544282,5.764418086789437,0.9880214206902618,251071862136079.12,24.472821544402905,9.495263579222385e-16
192,11722.445666987223,4.269188009022448,0.9880214206902618,149800724454970.28,24.472821544402905,1.1786394238975936e-15
193,11746.918488531626,-1.0532703353551898,0.9880214206902618,88471812449175.44,24.472821544406543,-4.923619971676945e-16
194,11771.391310076033,1.700448465040014,0.9880214206902618,55967935467920.914,24.472821544404724,1.2565326668259563e-15
195,11795.864131620438,-1.5570821720496,0.9880214206902618,50482425780669.34,24.472821544401086,-1.2756188054577707e-15
196,11820.336953164839,1.1731023151698623,0.9880214206902618,53101010522588.055,24.472821544404724,9.136559825980713e-16
197,11844.809774709243,1.113002760439447,0.9880214206902618,53039492649829.414,24.472821544404724,8.678536145098162e-16
198,11869.282596253648,0.9304619204956454,0.9880214206902618,44373581451819.43,24.472821544402905,8.672088830965997e-16
199,11893.755417798051,-0.785259897777834,0.9880214206902618,32171885116982.184,24.47282154440836,-1.0094539371479542e-15
200,11918.22823934246,-3.5661986928660756,0.9880214206902618,23130453553466.508,24.472821544402905,-6.376332916713405e-15
201,11942.701060886862,0.548744955689846,0.9880214206902618,17829821166398.246,24.472821544404724,1.2728380516575034e-15
202,11967.173882431267,-2.618652267262381,0.9880214206902618,12927886893925.646,24.472821544404724,-8.377219297148088e-15
203,11991.646703975672,-1.438504310275698,0.9880214206902618,8664958816163.098,24.472821544404724,-6.8658492077560854e-15
204,12016.119525520076,-2.2451069178867815,0.9880214206902618,6683224652448.577,24.472821544402905,-1.3893144874578392e-14
205,12040.59234706448,-0.011064471530534359,0.9880214206902618,6359607863989.733,24.472821544406543,-7.195317034800068e-17
206,12065.065168608886,1.0891300420213061,0.9880214206902618,5912425158602.875,24.472821544402905,7.618398354622205e-15
207,12089.537990153289,0.7652497272182051,0.9880214206902618,1487856707161.7666,24.472821544404724,2.1271184407431955e-14
208,12114.010811697693,-0.8089038684288778,0.9880214206902618,1.0,24.472821544402905,-0.03345388107082875
209,12138.483633242096,0.39281503966421527,0.9880214206902618,1.0,24.47282154440836,0.016245672857617237
210,12162.956454786505,-3.6622096518677547,0.9880214206902618,1.0,24.472821544401086,-0.15145820279978814
211,12187.429276330906,-0.16751124286074337,0.9880214206902618,1.0,24.472821544404724,-0.006927771538012273
212,12211.90209787531,1.4215278575755945,0.9880214206902618,1.0,24.472821544406543,0.05879020454997138
213,12236.374919419717,0.22074880413187215,0.9880214206902618,1.0,24.472821544404724,0.00912952024113615
214,12260.847740964122,-5.042274834667367,0.9880214206902618,1.0,24.472821544401086,-0.20853363326477736
215,12285.320562508523,-0.3270321908156951,0.9880214206902618,1.0,24.472821544406543,-0.013525088017107372
216,12309.79338405293,-0.6502992185787934,0.9880214206902618,1.0,24.472821544404724,-0.026894459982050388
217,12334.266205597334,0.015925506636446318,0.9880214206902618,1.0,24.472821544406543,0.0006586320399766184
218,12358.73902714174,-0.9249663857436179,0.9880214206902618,1.0,24.472821544404724,-0.03825388488162448
219,12383.211848686145,-2.2435335230922493,0.9880214206902618,1.0,24.472821544401086,-0.09278593735214687
220,12407.684670230547,-2.568868208580515,0.9880214206902618,1.0,24.472821544404724,-0.10624082154953267
221,12432.157491774951,-4.40107825259668,0.9880214206902618,1.0,24.472821544404724,-0.18201563151346772
222,12456.630313319356,-0.692329867041821,0.9880214206902618,1.0,24.472821544402905,-0.02863272378556585
223,12481.103134863759,-0.6506508106282018,0.9880214206902618,1.0,24.472821544404724,-0.026909000793468692
224,12505.575956408164,-3.477868678264357,0.9880214206902618,1.0,24.472821544404724,-0.14383440317647259
